id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
466414379-0,466414379,4612132723,2173954222,97.95955439868467,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5476647 43.4742043, -80.5466614 43.4745476, -80.5465682 43.4745801)"
466414379-1,466414379,2173954222,279396675,12.63129986398217,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5465682 43.4745801, -80.5464273 43.4746293)"
466414380-0,466414380,4612132724,2173954232,95.5601493905825,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5450680 43.4752492, -80.5459956 43.4749201, -80.5461313 43.4748730)"
466414380-1,466414380,2173954232,6938167334,8.602618678245086,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5461313 43.4748730, -80.5462272 43.4748394)"
466414381-0,466414381,4612132727,4612132725,24.78227664455978,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5459403 43.4750070, -80.5459783 43.4750637, -80.5459105 43.4752155)"
466414681-0,466414681,1435992331,7742395186,17.080999395702772,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5380981 43.4687084, -80.5381596 43.4686087, -80.5381837 43.4685681)"
466414681-1,466414681,7742395186,533789216,3.2677694756177127,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5381837 43.4685681, -80.5382011 43.4685416)"
466414682-0,466414682,481695396,290580949,18.047717631756846,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-80.5376450 43.4712899, -80.5375095 43.4714188)"
466414683-0,466414683,481695408,2716390869,46.78948108002019,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-80.5369020 43.4718106, -80.5363853 43.4720005)"
466414683-1,466414683,2716390869,114158636,10.684857312993731,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-80.5363853 43.4720005, -80.5362674 43.4720440)"
466953045-0,466953045,4211140288,4211140287,22.657108500588087,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(-80.5301394 43.4655127, -80.5299135 43.4653921)"
466953045-1,466953045,4211140287,4211140283,99.69521017660792,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(-80.5299135 43.4653921, -80.5296507 43.4652750, -80.5293324 43.4651644, -80.5290783 43.4650968, -80.5287913 43.4650285)"
467027539-0,467027539,1606967408,6412477134,45.89011849857151,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5445464 43.4706953, -80.5445564 43.4707154, -80.5445759 43.4707546, -80.5445965 43.4707832, -80.5446208 43.4708109, -80.5446517 43.4708445, -80.5446867 43.4708768, -80.5447597 43.4709293, -80.5448407 43.4709741, -80.5448946 43.4709986, -80.5449045 43.4710020)"
467027539-1,467027539,6412477134,1675296724,9.044448642757965,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5449045 43.4710020, -80.5449469 43.4710167, -80.5450056 43.4710369)"
467027539-2,467027539,1675296724,1606967268,32.30682839429781,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5450056 43.4710369, -80.5450631 43.4710526, -80.5452613 43.4710979, -80.5453858 43.4711267)"
467027539-3,467027539,1606967268,1505820879,61.37009828810231,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5453858 43.4711267, -80.5455521 43.4711659, -80.5461056 43.4713029)"
467027539-4,467027539,1505820879,6412477137,73.45594171197577,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5461056 43.4713029, -80.5467748 43.4714704, -80.5469652 43.4715180)"
467027539-5,467027539,6412477137,1505820898,23.77191528430547,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5469652 43.4715180, -80.5471739 43.4715702, -80.5472429 43.4715886)"
467027539-6,467027539,1505820898,1606967660,45.63445886726396,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5472429 43.4715886, -80.5473644 43.4716424, -80.5475205 43.4717160, -80.5476097 43.4717699, -80.5476966 43.4718303)"
467027539-7,467027539,1606967660,1505820911,67.97118947096651,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5476966 43.4718303, -80.5477139 43.4718415, -80.5478575 43.4719842, -80.5480026 43.4722106, -80.5480652 43.4723717)"
467027539-8,467027539,1505820911,268012607,27.738237593623296,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5480652 43.4723717, -80.5480761 43.4724725, -80.5480823 43.4726205)"
467027539-9,467027539,268012607,648487884,58.20730257290057,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5480823 43.4726205, -80.5480675 43.4727341, -80.5480533 43.4728431, -80.5480170 43.4729699, -80.5479303 43.4731276)"
467027539-10,467027539,648487884,4612127756,15.713487689348081,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5479303 43.4731276, -80.5478223 43.4732450)"
467027539-11,467027539,4612127756,1606967831,22.134840704879004,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5478223 43.4732450, -80.5477981 43.4732714, -80.5476446 43.4733960)"
467027539-12,467027539,1606967831,1505820881,59.68080114327802,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5476446 43.4733960, -80.5476197 43.4734162, -80.5474193 43.4735335, -80.5470277 43.4736853)"
467027539-13,467027539,1505820881,648487893,76.08856440665961,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5470277 43.4736853, -80.5464679 43.4738644, -80.5462106 43.4739582, -80.5461727 43.4739716)"
467027539-14,467027539,648487893,267812728,14.67875737330921,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5461727 43.4739716, -80.5460080 43.4740273)"
467027540-0,467027540,1606967408,1585304135,9.344991932537402,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5445464 43.4706953, -80.5446548 43.4706660)"
472634456-0,472634456,1551340117,1551340154,13.317311347616554,Allowed,Tertiary,Tertiary,Allowed,Allowed,Forbidden,"LINESTRING(-80.5472606 43.4759282, -80.5471147 43.4759839)"
473268677-0,473268677,260316116,340086006,12.01799296080688,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5414121 43.4641506, -80.5413494 43.4642485)"
473268680-0,473268680,340086006,481695407,13.591515233198216,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5413494 43.4642485, -80.5415036 43.4642973)"
473268684-0,473268684,340086006,1613888781,9.988041277403932,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5413494 43.4642485, -80.5413008 43.4643310)"
473268684-1,473268684,1613888781,1572274271,10.7059501465998,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5413008 43.4643310, -80.5412523 43.4644205)"
473268687-0,473268687,1572274226,2614089416,42.348380681803214,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5416344 43.4637355, -80.5415605 43.4638799, -80.5414440 43.4640899)"
473268687-1,473268687,2614089416,260316116,7.231922088016612,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5414440 43.4640899, -80.5414121 43.4641506)"
473268690-0,473268690,260316116,1613888762,7.705656247563878,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5414121 43.4641506, -80.5413236 43.4641248)"
473268690-1,473268690,1613888762,2067978508,15.228222387827035,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5413236 43.4641248, -80.5411517 43.4640687)"
473268693-0,473268693,481695404,260316116,13.062590928731069,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5415622 43.4641942, -80.5414121 43.4641506)"
473268695-0,473268695,481695404,2614089417,6.664471993682107,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5415622 43.4641942, -80.5415951 43.4641393)"
473268695-1,473268695,2614089417,1572274240,13.514080979335581,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5415951 43.4641393, -80.5416583 43.4640269)"
473268697-0,473268697,1572274262,1613888729,30.086816751993634,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5420007 43.4643149, -80.5416526 43.4642189)"
473268697-1,473268697,1613888729,481695404,7.804329942755547,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-80.5416526 43.4642189, -80.5415622 43.4641942)"
481490325-0,481490325,1283196953,1283196956,2.5124411458774123,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5287126 43.4737807, -80.5287410 43.4737715)"
481490325-1,481490325,1283196956,1283196964,10.408367687555492,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5287410 43.4737715, -80.5288586 43.4737333)"
481490331-0,481490331,4744233729,4744233734,0.97907143203402,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5289747 43.4740667, -80.5289686 43.4740591)"
481490333-0,481490333,4744233738,4744233731,4.99047020419211,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5291597 43.4740350, -80.5291341 43.4739942)"
481490335-0,481490335,5689341088,6906766349,9.310531371179279,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5289957 43.4747159, -80.5289507 43.4746389)"
481490335-1,481490335,6906766349,4744233741,1.8288061615027995,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5289507 43.4746389, -80.5289380 43.4746253)"
481490335-2,481490335,4744233741,5931335383,16.649043332287192,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5289380 43.4746253, -80.5288611 43.4745042, -80.5288812 43.4744971)"
481490335-3,481490335,5931335383,4744233739,25.81792376511251,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5288812 43.4744971, -80.5291683 43.4743952)"
481490341-0,481490341,4744233754,5840784713,86.52136123359075,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5311633 43.4720273, -80.5309080 43.4721874, -80.5308812 43.4722175, -80.5308664 43.4722574, -80.5308476 43.4722944, -80.5308061 43.4722905, -80.5307618 43.4722633, -80.5307162 43.4722584, -80.5306974 43.4722672, -80.5306652 43.4722964, -80.5306559 43.4723265, -80.5305821 43.4723917, -80.5304290 43.4724785)"
